TimeInterval	Source	Target	Weight
200902	www.gca.ca	conferenceboard	6
200902	www.davidsuzuki.org	economics	16
200902	www.nawl.ca	ligi	2
200902	www.bccla.org	policyalternatives	1
200902	www.canadiancrc.com	iedm	4
200902	www.libertarian.ca	fraserinstitute	5
200902	www.davidsuzuki.org	iog	19
200902	www.canadians.org	caledoninst	1
200902	www.policyalternatives.ca	policyalternatives	5607742
200902	www.gov.bc.ca	economics	1
200902	www.gca.ca	ciar	2
200902	en.wikipedia.org	economics	1
200902	www.chp.ca	fraserinstitute	1
200902	www.liberal.ca	ciar	5
200902	greenparty.ca	policyalternatives	6
200902	www.ccsd.ca	policyalternatives	1
200902	www.ppforum.ca	cdhowe	1
200902	www.liberal.ca	iedm	8
200902	www.ccsd.ca	caledoninst	4
200902	www.ccsd.ca	cdhowe	1
200902	www.ndp.ca	ligi	1
200902	www.gca.ca	economics	10
200902	www.ccsd.ca	conferenceboard	1
200902	www.ppforum.com	cwf	1
200902	coat.ncf.ca	ligi	3
200902	www.nawl.ca	policyalternatives	1
200902	www.davidsuzuki.org	iedm	6
200902	www.westcan.org	ligi	1
200902	www.ppforum.ca	ppforum	2454
200902	www.afn.ca	ipac	5
200902	www.ndp.ca	economics	2
200902	www.fraserinstitute.ca	fraserinstitute	2
200902	www.ppforum.com	ppforum	1888
200902	www.davidsuzuki.org	conferenceboard	4
200902	www.gca.ca	caledoninst	2
200902	greenparty.ca	iedm	5
200902	www.conservative.ca	ceci	4
200902	www.ccsd.ca	cprn	5
200902	www.canadafirst.net	ciar	1
200902	greenparty.ca	conferenceboard	2
200902	www.ndp.ca	iog	2
200902	www.equalvoice.ca	conferenceboard	20
200902	greenparty.ca	fraserinstitute	1
200902	greenparty.ca	economics	21
200902	greenparty.ca	ceci	5
200902	www.gca.ca	gpiatlantic	8
200902	www.afn.ca	ciar	2
200902	www.ppforum.com	cdhowe	1
200902	partimarijuana.org	fraserinstitute	2
200902	www.canadiancrc.com	iog	4
200902	www.policyalternatives.ca	iog	141
200902	greenparty.ca	irpp	3
200902	coat.ncf.ca	policyalternatives	2
200902	www.afn.ca	policyalternatives	2
200902	www.canadians.org	policyalternatives	152
200902	www.canadians.org	cwf	1
200902	www.ccsd.ca	pearson-shoyama	2
200902	dotearth.blogs.nytimes.com	ligi	1
200902	www.gca.ca	policyalternatives	8
200902	greenparty.ca	cdhowe	6
200902	www.canadians.org	iog	2
200902	network.nationalpost.com	policyalternatives	2
200902	www.ndp.ca	caledoninst	2
200902	www.ppforum.ca	iog	4
200902	www.mycanada.agoracosmopolitan.com	ligi	1
200902	www.canadafirst.net	iog	1
200902	www.canadians.org	aims	2
200902	www.policyalternatives.org	policyalternatives	40
200902	dotearth.blogs.nytimes.com	economics	2
200902	sustainableprosperity.ca	economics	3
200902	www.afn.ca	aims	1
200902	www.ledevoir.com	ligi	6
200902	www.davidsuzuki.org	cwf	6
200902	www.canadiancrc.com	ceci	2
200902	www.libertarian.ca	iog	2
200902	www.gca.ca	iog	4
200902	wegovern.ca	policyalternatives	2
200902	greenparty.ca	aims	5
200902	coat.ncf.ca	iog	10
200902	greenparty.ca	iog	17
200902	www.gca.ca	ligi	2
200902	www.ccsd.ca	iog	1
200902	greenparty.ca	ligi	17
200902	www.ccsd.ca	gpiatlantic	1
200902	www.policyalternatives.ca	economics	43
200902	www.ccsd.ca	csls	1
200902	blocquebecois.org	iog	1
200902	econ.ucsd.edu	economics	1
200902	www.ppforum.com	iog	4
200902	www.ccsd.ca	economics	2
200902	www.web.net	ligi	1
200902	www.liberal.ca	chantier	5
200902	itsgettinghotinhere.org	economics	2
200902	www.gca.ca	ipac	2
200902	www.afn.ca	iog	2
